ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore
10092,2045-08-18,26,15000,564,Employed,Bachelor,1,17540,36,Single,2,Other,461,0.4597721129879809,4,1,0.319658467690521,0,Auto,0,33,4,1111,1200,40759,1552,1250.0,0.7330493699728912,5,39207,0.2205399999999999,0.2354576263874938,683.9679051126376,0.91597432409011,60.0
10093,2045-08-19,18,129757,454,Employed,Bachelor,0,17718,120,Single,0,Own,615,0.2394372413231014,8,1,0.524641216872798,0,Home,0,26,4,444,2794,16600,24967,10813.083333333334,0.6750898066939764,5,2833,0.345718,0.3231041916198472,497.5844993141155,0.10289243733879,59.0
10094,2045-08-20,28,66983,524,Employed,Associate,7,62958,48,Single,0,Own,198,0.1131909433800876,3,0,0.0853318115636063,1,Home,0,31,18,7207,1533,42468,14951,5581.916666666667,0.9528922013214464,3,27517,0.295958,0.3093647711413324,2301.284751515735,0.4477466971946437,61.0
10095,2045-08-21,38,60126,627,Employed,Master,15,13773,24,Single,3,Mortgage,543,0.1401337283006979,3,0,0.1287429431405591,0,Home,0,39,17,6730,2362,30448,10261,5010.5,0.6882977055707676,1,20187,0.175273,0.2031752377155503,703.126152357104,0.2487029542674591,36.8
10096,2045-08-22,59,55630,597,Employed,Bachelor,37,66413,48,Divorced,2,Mortgage,202,0.074084749498863,2,0,0.1218644221624841,0,Debt Consolidation,0,28,25,1718,136,38031,55141,4635.833333333333,0.9694819206063202,5,9913,0.262913,0.2419414226234098,2172.319891070276,0.5121667929686017,49.0
10097,2045-08-23,48,77982,634,Employed,High School,30,12420,72,Widowed,1,Mortgage,323,0.4151517751454814,5,1,0.1163165176701856,0,Auto,0,24,16,7547,794,26157,15526,6498.5,0.988511762038076,4,10631,0.21042,0.168336,275.1450232732833,0.0920435520925264,38.400000000000006
10098,2045-08-24,43,21595,567,Employed,High School,23,21982,72,Married,5,Own,496,0.1005699774321896,3,3,0.3234708030282578,0,Debt Consolidation,0,37,26,1610,816,33497,40110,1799.5833333333333,0.7801103751210605,4,10147,0.253482,0.2302500235530108,565.7754024203202,0.5900118003724864,55.0
10099,2045-08-25,35,66620,631,Employed,Bachelor,13,11077,72,Single,1,Mortgage,513,0.0802674756502506,5,1,0.2414466647654759,0,Auto,0,24,1,9935,1155,41988,56546,5551.666666666667,0.5503586368843385,4,6950,0.210577,0.195268144339882,262.29599484099,0.1396510347957352,41.6
10100,2045-08-26,33,60929,617,Unemployed,Master,11,11612,60,Married,3,Own,169,0.2469643253908445,5,1,0.2431792919876297,0,Home,1,23,27,852,781,154595,32685,5077.416666666667,0.7867730308375729,2,121910,0.208112,0.2225439799132902,322.3926489166334,0.0967800519785258,43.2
10101,2045-08-27,56,176243,604,Employed,Bachelor,32,9706,48,Married,0,Rent,322,0.067358842828355,6,1,0.4038718578690456,0,Debt Consolidation,0,23,17,782,710,9893,10839,14686.916666666666,0.4283570604700174,3,5439,0.202706,0.1892023919424199,289.8021920127303,0.0416562717620147,40.0
10102,2045-08-28,42,38769,598,Employed,High School,19,27152,96,Married,3,Other,237,0.3192795628086673,4,1,0.4477223381540576,0,Debt Consolidation,0,28,10,3767,1075,229739,10093,3230.75,0.5846296949267741,3,219646,0.263152,0.2837230291482635,718.1688364419757,0.2956492568109496,53.0
10103,2045-08-29,18,38987,582,Employed,High School,0,26384,108,Married,2,Own,228,0.1342510554513093,4,2,0.1975684489993166,0,Debt Consolidation,0,22,29,2317,1024,37546,13157,3248.9166666666665,0.7790128004132036,7,24389,0.2803839999999999,0.2671183585241358,647.3553819376764,0.2694299274951167,50.0
10104,2045-08-30,31,52604,635,Self-Employed,Bachelor,7,12149,60,Married,3,Rent,365,0.1592011366348819,3,1,0.2419097609894856,0,Education,0,31,17,791,1812,43930,16467,4383.666666666667,0.8185956467127687,3,27463,0.199649,0.2118055191718158,329.90638471202874,0.1585217210961969,51.0
10105,2045-08-31,29,46396,492,Employed,High School,6,15173,48,Married,1,Rent,332,0.4189124451460712,3,2,0.09898789876865,0,Debt Consolidation,0,33,20,3546,451,302388,29154,2022.5,0.8767593275753368,8,273234,0.264173,0.2444918695408598,498.4430425770456,0.4106022460207889,46.0
10106,2045-09-01,33,99545,572,Employed,Associate,9,26613,36,Married,3,Rent,672,0.2387009338009918,3,1,0.3233791389186158,0,Debt Consolidation,0,22,27,1262,1884,4857,2569,8295.416666666666,0.8529268209294613,2,2288,0.225613,0.1845495824290377,968.2084617810382,0.1977246626286851,42.400000000000006
10107,2045-09-02,46,30451,525,Self-Employed,Bachelor,21,13885,12,Married,5,Mortgage,487,0.1084303538571084,4,1,0.2725069774224421,0,Other,0,27,11,1461,817,28739,27631,2537.583333333333,0.84316613852806,7,1108,0.216385,0.1749085235934306,1269.6146447399365,0.6922391953262368,55.0
10108,2045-09-03,38,17357,576,Employed,High School,16,22538,48,Married,0,Mortgage,826,0.4311318101326485,2,0,0.1297617857701993,0,Other,1,25,28,11572,225,120827,24391,1446.4166666666667,0.8412899872448317,2,96436,0.229538,0.1924263682765949,676.7779473898704,1.0389661444188767,57.0
10109,2045-09-04,39,50681,436,Employed,Associate,14,24950,36,Married,1,Mortgage,536,0.1714050437505108,2,1,0.039932664344585,0,Auto,0,21,8,654,2150,12223,38261,4223.416666666667,0.9078821102860672,6,10746,0.29195,0.2992118031652948,1058.0900088132378,0.3774408576341992,50.0
10110,2045-09-05,55,36776,506,Employed,Associate,34,13216,48,Married,1,Mortgage,388,0.1710770027675652,2,0,0.5678820653619062,0,Home,0,23,11,1855,528,112894,45571,3064.6666666666665,0.8523848573415009,2,67323,0.255216,0.2152618242571911,412.9921742438984,0.2613635547891772,56.0
10111,2045-09-06,31,52245,602,Employed,Associate,10,27697,36,Single,2,Mortgage,479,0.1522045437547584,4,2,0.4358768843548587,1,Home,0,27,25,1643,3327,128667,64364,4353.75,0.80769322168014,6,64303,0.211697,0.2313860986430402,1074.1451243470226,0.3567373239958708,62.0
10112,2045-09-07,62,98998,482,Employed,Bachelor,39,41684,12,Married,5,Mortgage,509,0.516834755718908,3,1,0.142347374250348,0,Education,0,27,8,4288,559,134213,30474,8249.833333333334,0.7396244675224197,4,103739,0.265684,0.2769875683961903,4016.614626649257,0.5485704309156859,47.0
10113,2045-09-08,31,46357,609,Employed,Bachelor,9,32054,24,Married,1,Rent,231,0.2105976900792447,1,3,0.8216221386265687,1,Debt Consolidation,0,24,20,727,2759,16914,2851,3863.0833333333335,0.7202032332135742,3,14063,0.2025539999999999,0.1945859206286188,1622.9486891101676,0.4799142366702334,68.0
10114,2045-09-09,41,52458,500,Employed,Bachelor,18,19781,12,Single,2,Own,376,0.0137735988933368,2,2,0.0521305245216189,0,Home,0,16,2,3040,532,269670,21413,4371.5,0.7717949728991522,6,248257,0.234781,0.2493240801731377,1879.4206187793484,0.5159374628341183,49.0
10115,2045-09-10,36,15000,598,Employed,High School,10,23680,108,Married,2,Rent,615,0.089780925335999,5,3,0.020034836286108,0,Education,1,32,3,472,744,41482,21871,1250.0,0.8908862893603542,4,19611,0.26968,0.2499919660329075,552.9670019930722,0.9343736015944578,60.0
10116,2045-09-11,41,84613,650,Employed,Master,18,26307,24,Married,1,Rent,563,0.0254171171693963,5,1,0.2197225142350217,0,Home,0,17,18,18824,3507,37383,27916,7051.083333333333,0.7946213824219545,7,9467,0.176307,0.1792363757674399,1312.3829164274182,0.2659708909639064,35.2
10117,2045-09-12,45,63075,570,Employed,Bachelor,22,16572,84,Married,1,Other,1079,0.278310720045224,0,1,0.4420886483728459,0,Auto,0,35,28,13507,1574,434802,53233,5256.25,0.6593218742015047,6,381569,0.256572,0.232663161023686,401.27260356648384,0.2816214227950504,40.0
10118,2045-09-13,45,171555,648,Self-Employed,Master,24,8538,36,Divorced,4,Mortgage,185,0.275303800223945,3,3,0.3865017855177419,0,Auto,0,28,19,786,814,40217,21480,14296.25,0.9566374330794571,5,18737,0.169538,0.1737202989638094,305.9861734334719,0.0343437036588945,41.6
10119,2045-09-14,30,122828,623,Employed,Doctorate,11,43716,36,Widowed,0,Mortgage,252,0.0386415720561551,2,1,0.2764360153116876,0,Home,1,19,23,1829,569,11732,3854,10235.666666666666,0.878460505682974,4,7878,0.217216,0.2226242289485822,1675.4745479697474,0.1883096246428906,52.0
10120,2045-09-15,26,17037,535,Employed,Associate,4,15216,24,Married,4,Own,700,0.3979510012131859,4,3,0.2707651705848943,0,Auto,0,35,28,3269,2519,5957,7786,1419.75,0.6996120606085745,3,10234,0.222716,0.2294458581101964,796.4936692961952,1.054054354144177,54.0
10121,2045-09-16,70,113277,671,Employed,Master,45,61521,48,Married,0,Own,466,0.4073671403756752,3,2,0.1224120867698603,0,Debt Consolidation,0,20,20,2118,7371,134904,16327,9439.75,0.7246522062722076,6,118577,0.221021,0.2195656691047657,1936.8350644741693,0.2545443538731607,40.0
10122,2045-09-17,34,19993,615,Employed,Associate,12,23968,48,Single,0,Mortgage,254,0.0960467643604042,1,1,0.2282346362756264,0,Other,0,39,19,1635,1346,201354,13029,1666.0833333333333,0.8454078760268603,1,188325,0.211468,0.2265287638959688,763.6585224593454,0.6108088965894135,46.0
10123,2045-09-18,48,92213,573,Employed,High School,25,11873,36,Divorced,0,Mortgage,307,0.3319973205439336,1,0,0.3246253325944375,0,Debt Consolidation,0,28,6,5800,168,47956,39703,7684.416666666667,0.8493635070887476,4,8253,0.210373,0.1833492657640408,431.2348752377287,0.0960690846502417,44.0
10124,2045-09-19,20,85220,453,Employed,High School,0,22251,60,Single,4,Other,288,0.2321622755198392,4,0,0.1781630102868341,0,Auto,0,21,29,22431,1959,24390,5006,7101.666666666667,0.8564127783057921,5,19384,0.300751,0.2739601730232296,684.7180878864169,0.1369703949147735,39.2
10125,2045-09-20,36,139145,617,Employed,Associate,11,14513,48,Widowed,1,Mortgage,157,0.0653175541795567,3,0,0.2139383424048483,0,Auto,0,23,10,2348,2785,178239,5034,11595.416666666666,0.7388800639406707,5,173205,0.201013,0.1756119958230225,422.9988668197149,0.0500196658294339,33.6
10126,2045-09-21,38,40653,560,Employed,Bachelor,15,17285,120,Single,1,Mortgage,319,0.5968053730805929,6,2,0.4038615242263503,0,Home,0,21,23,2485,8688,33086,33109,3387.75,0.8666575487863627,5,4215,0.292285,0.3379069777165587,504.75068820731,0.243155689825787,58.0
10127,2045-09-22,45,94334,642,Employed,Doctorate,22,30239,84,Married,3,Rent,757,0.4573331064152487,2,1,0.2424570398278752,0,Home,0,19,20,5503,283,27958,118731,7861.166666666667,0.7998617306392478,2,7868,0.234239,0.2502231778463285,765.8301018733281,0.1937155344041378,49.0
10128,2045-09-23,18,92094,565,Employed,Bachelor,0,72738,36,Single,1,Mortgage,481,0.2987949838408485,4,4,0.1219152835046389,1,Auto,0,30,6,34785,2281,97152,20383,7674.5,0.6629555924903867,3,76769,0.275238,0.3006863254148718,3090.5777466703144,0.4653824674793556,61.0
10129,2045-09-24,41,74441,592,Employed,Bachelor,20,45391,36,Married,0,Rent,326,0.1676205202078985,2,0,0.3742382410184197,0,Home,1,16,24,1168,2867,28721,16063,6203.416666666667,0.5926332797209012,7,12658,0.234391,0.2231515899344058,1740.9122164029989,0.3331893257322709,59.0
10130,2045-09-25,26,19186,624,Employed,Master,4,57382,60,Married,3,Mortgage,299,0.1774367144768373,5,1,0.1141861695977819,0,Auto,0,28,23,3491,477,74411,6839,1598.8333333333333,0.6693833847406799,8,67572,0.250382,0.2290121478269729,1614.370504740551,1.196729180490285,46.0
10131,2045-09-26,43,56759,622,Employed,Bachelor,22,12292,60,Widowed,2,Own,260,0.122077733788751,3,3,0.2610391794151571,0,Auto,0,29,17,570,2228,118411,16234,4729.916666666667,0.7331388172455411,4,102177,0.206292,0.1978279571773242,324.17904182976247,0.1235072587952069,35.2
10132,2045-09-27,27,56832,542,Employed,High School,4,34665,60,Married,1,Other,1235,0.2110530018567282,3,1,0.3720656662861732,0,Auto,1,20,22,4519,22805,95243,22422,4736.0,0.8774827196851983,7,72821,0.268665,0.2829572964433294,1085.5161855835895,0.4899738567532917,58.0
10133,2045-09-28,29,47083,581,Employed,Master,3,28420,84,Single,0,Rent,575,0.2802134057949173,3,2,0.043863003256278,0,Home,0,30,12,682,1765,35189,58476,3923.5833333333335,0.7185342867105358,5,3350,0.26292,0.315504,842.4512085022236,0.3612644585524857,51.0
10134,2045-09-29,36,29859,479,Employed,Bachelor,10,17908,36,Married,0,Mortgage,607,0.2905207924207741,3,0,0.2638779232229526,0,Auto,0,17,11,3687,1862,76898,6294,2488.25,0.5715682990348195,7,70604,0.263408,0.2827179335526645,743.3711764648003,0.5426991566220437,52.0
10135,2045-09-30,27,48469,614,Employed,Bachelor,4,27655,36,Married,0,Mortgage,336,0.1703905522938395,2,3,0.0780609218411169,0,Auto,0,33,16,8461,2285,53803,9831,4039.0833333333335,0.9006461383676414,4,43972,0.205655,0.1649186693181077,978.996711303675,0.3255681061223483,47.0
10136,2045-10-01,34,95173,537,Employed,Bachelor,10,13563,36,Single,1,Mortgage,78,0.5132148885991498,2,0,0.3639874997557372,0,Other,0,21,14,915,1001,21626,188608,7931.083333333333,0.8590095476652719,4,8055,0.230063,0.2117151536926648,512.1821084705961,0.0744138075047245,43.2
10137,2045-10-02,25,47268,561,Employed,High School,4,15028,24,Single,4,Mortgage,611,0.3136775130977608,5,0,0.3396009092647241,0,Other,1,33,21,2141,927,22522,71007,3939.0,0.869755515465595,5,7187,0.2095279999999999,0.1862096131976981,754.7760786401633,0.3467316777456621,61.0
10138,2045-10-03,18,49089,584,Employed,High School,0,33806,48,Married,1,Own,431,0.5795382493296638,2,1,0.4832755562572779,0,Education,0,15,26,2367,463,42311,19919,4090.75,0.7992656807448699,4,22392,0.236806,0.2251645874554773,1074.5956506310547,0.3680488053855784,58.0
10139,2045-10-04,52,37037,477,Unemployed,High School,33,18926,48,Married,1,Rent,494,0.4208139470210207,2,1,0.2156690613696503,0,Home,0,20,13,4015,201,105198,12737,3086.4166666666665,0.8340133515315135,7,92461,0.275426,0.2377560138581046,614.676815461,0.3592116474210114,55.0
10140,2045-10-05,24,45766,430,Employed,High School,0,53437,60,Single,1,Mortgage,620,0.367759441442998,3,1,0.2956341859738924,0,Auto,0,19,28,1126,265,49700,16631,3813.8333333333335,0.8512898069539174,6,33069,0.343437,0.3164193044111689,1783.1468992149853,0.6301132454350352,53.0
10141,2045-10-06,37,15000,624,Employed,Master,14,7434,60,Single,1,Rent,138,0.4749804931986691,4,0,0.3667784491308707,0,Auto,0,32,2,8022,108,19655,22352,1250.0,0.7345987074192626,1,10046,0.200434,0.2287434177068617,209.03160899077164,0.2776252871926173,58.0
10142,2045-10-07,49,59289,607,Employed,Bachelor,28,6757,96,Married,2,Rent,627,0.4296273341988378,2,0,0.3333607959507014,0,Debt Consolidation,0,26,4,1704,307,66632,4226,4940.75,0.857237323761357,5,62406,0.238257,0.2425718602115419,160.0195049981343,0.1592915053378807,53.0
10143,2045-10-08,32,29405,551,Employed,High School,10,31566,36,Married,1,Mortgage,779,0.0302536959541345,4,2,0.255586815425033,0,Debt Consolidation,0,23,29,5518,834,71312,12433,2450.4166666666665,0.8148979630874047,6,58879,0.2410659999999999,0.1970000016944699,1168.2861305832132,0.7946755166467798,51.0
10144,2045-10-09,30,44233,601,Employed,Associate,10,14039,36,Single,0,Mortgage,359,0.0250670479014415,4,0,0.2107669579216354,0,Education,1,27,27,2708,1257,739168,24820,3686.0833333333335,0.8189228488853945,4,714348,0.198539,0.1748776551195826,503.94328414368704,0.2341084577063333,37.6
10145,2045-10-10,42,25111,589,Employed,Bachelor,22,56833,72,Married,2,Own,862,0.2025970731165254,4,1,0.3100288848588461,0,Auto,1,21,11,2112,315,54877,52517,2092.583333333333,0.8559442698198976,2,2360,0.277333,0.2766945946799365,1625.3118249822048,1.1886321492487937,62.0
10146,2045-10-11,53,67027,570,Employed,High School,34,7896,36,Widowed,1,Rent,366,0.2845634302227947,5,0,0.1020926294642031,0,Education,0,21,10,1295,1658,265034,90898,5585.583333333333,0.8518649427451657,6,174136,0.207896,0.2389880961995511,309.3632404285017,0.1209118547024635,46.0
10147,2045-10-12,25,132148,540,Employed,High School,1,29251,60,Single,0,Own,464,0.1045359181063047,1,1,0.1616184585588778,0,Home,0,19,4,8960,1535,13468,26702,11012.333333333334,0.8073853292415917,3,2936,0.264251,0.2470486014664951,853.501644950142,0.1196387364122173,50.0
10148,2045-10-13,38,54068,629,Employed,Associate,13,29035,72,Divorced,1,Other,290,0.262566919157859,3,1,0.1207863797899591,0,Auto,1,20,2,19674,14032,33706,51612,4505.666666666667,0.8876681068396438,6,7766,0.229535,0.2280191530931366,743.4213611514233,0.2293603672008781,57.0
10149,2045-10-14,19,36190,509,Employed,Associate,1,30749,48,Married,0,Other,593,0.275241381499895,3,1,0.2233857137811221,0,Auto,0,22,16,903,523,91973,18169,3015.833333333333,0.8256782637176368,6,73804,0.271249,0.2766883556113498,1065.8499517436926,0.5500469583013072,51.0
10150,2045-10-15,35,246857,562,Self-Employed,Master,9,20767,60,Married,0,Other,482,0.0982177187543579,3,1,0.2654571127127261,0,Education,0,23,28,6322,3193,187481,162124,20571.416666666668,0.8802831987165278,2,25357,0.244767,0.197559934017226,547.3827692253611,0.0500394691287034,41.6
10151,2045-10-16,40,28801,493,Employed,Master,18,18168,60,Single,0,Mortgage,202,0.5375094123314603,2,1,0.3984429322721491,0,Home,1,23,11,2338,782,142534,8756,2400.083333333333,0.921190980870384,4,133778,0.2766679999999999,0.2650671278718625,549.4218025675289,0.3130815468494269,59.0
10152,2045-10-17,29,63088,536,Employed,Bachelor,6,9763,72,Divorced,1,Mortgage,415,0.4467678839242759,3,0,0.6153727223438228,0,Debt Consolidation,0,25,26,7821,564,63687,22482,5257.333333333333,0.7505680099069938,4,41205,0.2567629999999999,0.2154157090548644,242.6567979069012,0.1250932281080841,47.2
10153,2045-10-18,34,128867,621,Employed,Associate,14,13157,36,Widowed,1,Rent,669,0.30082645535653,3,0,0.5789072688034175,0,Education,0,32,3,1120,3121,348709,8577,10738.916666666666,0.91912974891179,5,340132,0.187657,0.18703909616265,480.3158939523081,0.1070234484191274,40.0
10154,2045-10-19,23,33579,564,Employed,Bachelor,0,23410,36,Divorced,0,Mortgage,231,0.4079555148495093,3,1,0.2014841529413462,0,Auto,0,19,12,4207,2085,47822,98655,2798.25,0.8605326276539746,8,3732,0.2264099999999999,0.2307854455578197,907.1532112163928,0.4067375006580515,54.0
10155,2045-10-20,40,72442,543,Employed,High School,17,8462,48,Married,0,Mortgage,201,0.4347407549144834,3,0,0.3063485221873947,0,Debt Consolidation,0,35,5,2362,463,76698,96536,6036.833333333333,0.5975683781248047,3,7442,0.231962,0.2025841290150168,258.6682196562376,0.0761439308118888,45.6
10156,2045-10-21,52,47820,612,Self-Employed,High School,27,29969,96,Married,5,Mortgage,350,0.3039678109241945,5,1,0.2482323697030662,0,Home,0,23,20,7533,2026,17723,26845,3985.0,0.779804255530695,5,8294,0.258969,0.2201328380245673,666.0785080660681,0.2549757862148226,53.0
10157,2045-10-22,26,21349,514,Unemployed,High School,1,21337,12,Married,0,Mortgage,363,0.1035866656025406,4,1,0.2524620646838547,0,Home,0,28,23,1174,964,189823,8688,1779.0833333333333,0.6740563622056502,3,181135,0.229337,0.2549072135513192,2033.0426249971956,1.3467849313769424,52.0
10158,2045-10-23,32,34445,570,Self-Employed,High School,7,42001,12,Single,1,Rent,437,0.4313611989614338,1,1,0.5848790858087899,0,Auto,0,24,12,2457,2581,36763,13463,2870.4166666666665,0.9244389503092758,2,23300,0.222001,0.2380611874229875,3967.657834499428,1.534501205225523,63.0
10159,2045-10-24,46,42157,500,Employed,High School,25,26237,60,Single,2,Mortgage,875,0.2634319211540737,3,0,0.2107393642163475,0,Debt Consolidation,0,21,15,2938,380,62952,15820,3513.083333333333,0.953690105780731,4,47132,0.281237,0.273015457177728,805.8908064797306,0.4784659647924844,53.0
10160,2045-10-25,54,40613,603,Employed,Bachelor,32,24779,48,Single,3,Own,404,0.2049708165410619,0,1,0.1831158730729382,1,Home,0,24,17,2628,3061,62344,99274,3384.4166666666665,0.6567095580890386,3,10238,0.218279,0.1873120370633306,737.384956450364,0.3372471739936564,60.0
10161,2045-10-26,22,15275,597,Employed,High School,1,20148,60,Single,3,Mortgage,383,0.1164603453240255,2,2,0.3340131843728771,0,Home,0,25,14,1064,2167,89758,49038,1272.9166666666667,0.7155513892071573,9,40720,0.226648,0.1940684831000004,527.1709702504838,0.7150279308023441,55.0
